query_name,id,display_name,works_api_url,h_index,works_count,country_code,matched,cited_by_count
Bruno Gabriel Salvador Casara,https://openalex.org/A5070806741,Bruno Gabriel Salvador Casara,https://api.openalex.org/works?filter=author.id:A5070806741,11.0,37.0,IT,True,
Bruno Lepri,https://openalex.org/A5048877432,Bruno Lepri,https://api.openalex.org/works?filter=author.id:A5048877432,46.0,352.0,IT,True,
Bruno T. Sugano,https://openalex.org/A5116143840,Bruno Toshio SUGANO,https://api.openalex.org/works?filter=author.id:A5116143840,0.0,2.0,,True,
Bryan Li,https://openalex.org/A5085287152,Bryan Li,https://api.openalex.org/works?filter=author.id:A5085287152,18.0,92.0,US,True,
Bufan Gao,https://openalex.org/A5090110425,Bufan Gao,https://api.openalex.org/works?filter=author.id:A5090110425,1.0,9.0,CN,True,
Burak Ozturan,https://openalex.org/A5029971817,Korhan Özkan,https://api.openalex.org/works?filter=author.id:A5029971817,19.0,175.0,TR,True,
Burint Bevis,https://openalex.org/A5120297964,Burint Bevis,https://api.openalex.org/works?filter=author.id:A5120297964,0.0,1.0,,True,
Byunghwee Lee,https://openalex.org/A5039707142,Byunghwee Lee,https://api.openalex.org/works?filter=author.id:A5039707142,4.0,16.0,US,True,
Byungkyu Lee,https://openalex.org/A5066089123,Byungkyu Lee,https://api.openalex.org/works?filter=author.id:A5066089123,14.0,189.0,US,True,
Béatrice Mazoyer,https://openalex.org/A5018209878,Béatrice Mazoyer,https://api.openalex.org/works?filter=author.id:A5018209878,4.0,24.0,FR,True,
Cai Yang,https://openalex.org/A5090689698,Yong Cai,https://api.openalex.org/works?filter=author.id:A5090689698,55.0,311.0,CN,True,
Caixi Chen,https://openalex.org/A5037839610,Chen Caixi,https://api.openalex.org/works?filter=author.id:A5037839610,0.0,1.0,CN,True,
Callie Clark,https://openalex.org/A5081342564,Callie Clark,https://api.openalex.org/works?filter=author.id:A5081342564,4.0,8.0,,True,
Calvin Isch,https://openalex.org/A5045607021,Calvin Isch,https://api.openalex.org/works?filter=author.id:A5045607021,5.0,23.0,US,True,
Cameron Hickey,https://openalex.org/A5052819202,Chelsea Rohlfs,https://api.openalex.org/works?filter=author.id:A5052819202,8.0,15.0,US,True,
Cameron Lai,https://openalex.org/A5019218689,Cameron Lai,https://api.openalex.org/works?filter=author.id:A5019218689,2.0,8.0,JP,True,
Camilla Spadavecchia,https://openalex.org/A5077212850,Camilla Spadavecchia,https://api.openalex.org/works?filter=author.id:A5077212850,3.0,8.0,NL,True,
Carina I Hausladen,https://openalex.org/A5056226566,Carina Ines Hausladen,https://api.openalex.org/works?filter=author.id:A5056226566,9.0,40.0,US,True,
Carl Gershenson,https://openalex.org/A5038955179,Carl Gershenson,https://api.openalex.org/works?filter=author.id:A5038955179,9.0,28.0,US,True,
Carl Nordlund,https://openalex.org/A5033663242,Carl Nordlund,https://api.openalex.org/works?filter=author.id:A5033663242,6.0,24.0,,True,
Carl Zhou,https://openalex.org/A5033444412,Bolei Zhou,https://api.openalex.org/works?filter=author.id:A5033444412,65.0,262.0,US,True,
Carl Öhman,https://openalex.org/A5074193638,Carl Öhman,https://api.openalex.org/works?filter=author.id:A5074193638,9.0,33.0,SE,True,
Carlo Romano Marcello Alessandro Santagiustina,https://openalex.org/A5072805217,Carlo Romano Marcello Alessandro Santagiustina,https://api.openalex.org/works?filter=author.id:A5072805217,4.0,26.0,IT,True,
Carolina Coimbra Vieira,https://openalex.org/A5072186861,Carolina Coimbra Vieira,https://api.openalex.org/works?filter=author.id:A5072186861,6.0,23.0,,True,
Caroline Bruckner,https://openalex.org/A5053914406,Caroline Brückner,https://api.openalex.org/works?filter=author.id:A5053914406,1.0,1.0,DE,True,
Caroline Violot,https://openalex.org/A5094063486,Caroline Violot,https://api.openalex.org/works?filter=author.id:A5094063486,1.0,5.0,CH,True,
Carsten Schwemmer,https://openalex.org/A5041097650,Carsten Schwemmer,https://api.openalex.org/works?filter=author.id:A5041097650,15.0,657.0,,True,
Caspar van Lissa,https://openalex.org/A5069426228,Caspar J. Van Lissa,https://api.openalex.org/works?filter=author.id:A5069426228,36.0,200.0,NL,True,
Cassandra Gunasekaram,https://openalex.org/A5092642158,Cassandra Gunasekaram,https://api.openalex.org/works?filter=author.id:A5092642158,2.0,2.0,CH,True,
Cate Heine,https://openalex.org/A5027319334,Cate Heine,https://api.openalex.org/works?filter=author.id:A5027319334,7.0,21.0,GB,True,
Catherine A. Gimbrone,https://openalex.org/A5078459283,Catherine Gimbrone,https://api.openalex.org/works?filter=author.id:A5078459283,11.0,28.0,US,True,
Cathy DiGennaro,https://openalex.org/A5120298484,Cathy DiGennaro,https://api.openalex.org/works?filter=author.id:A5120298484,0.0,1.0,US,True,
Celina Kacperski,https://openalex.org/A5049587610,Celina Kacperski,https://api.openalex.org/works?filter=author.id:A5049587610,10.0,64.0,DE,True,
Ceren Budak,https://openalex.org/A5086827245,Ceren Budak,https://api.openalex.org/works?filter=author.id:A5086827245,22.0,108.0,US,True,
Cesar A Hidalgo,https://openalex.org/A5064297795,César A. Hidalgo,https://api.openalex.org/works?filter=author.id:A5064297795,52.0,248.0,HU,True,
Cesar Marin-Flores,https://openalex.org/A5118958020,Cesar Marín-Flores,https://api.openalex.org/works?filter=author.id:A5118958020,0.0,1.0,,True,
Chaeeun Han,https://openalex.org/A5085110878,Chanshuai Han,https://api.openalex.org/works?filter=author.id:A5085110878,15.0,26.0,CA,True,
Chan Young Park,https://openalex.org/A5100608518,Chan Young Park,https://api.openalex.org/works?filter=author.id:A5100608518,37.0,112.0,KR,True,
Chang Liu,https://openalex.org/A5100353357,Chang Liu,https://api.openalex.org/works?filter=author.id:A5100353357,80.0,575.0,CN,True,
Chaoqun Ni,https://openalex.org/A5022747234,Chaoqun Ni,https://api.openalex.org/works?filter=author.id:A5022747234,19.0,86.0,CN,True,
Charles Dorison,https://openalex.org/A5054686259,Charles Dorison,https://api.openalex.org/works?filter=author.id:A5054686259,14.0,70.0,US,True,
Charles Rahal,https://openalex.org/A5072230333,Philip Clarke,https://api.openalex.org/works?filter=author.id:A5072230333,56.0,512.0,AU,True,
Charlotte Ren,https://openalex.org/A5030206116,Charlotte Ren,https://api.openalex.org/works?filter=author.id:A5030206116,8.0,33.0,US,True,
Chen Zhong,https://openalex.org/A5100430399,Zhong Chen,https://api.openalex.org/works?filter=author.id:A5100430399,103.0,1232.0,US,True,
Cheng-Ying Wu,https://openalex.org/A5050453522,Cheng‐Ying Wu,https://api.openalex.org/works?filter=author.id:A5050453522,30.0,90.0,CN,True,
Chhandak Bagchi,https://openalex.org/A5072564674,Chhandak Bagchi,https://api.openalex.org/works?filter=author.id:A5072564674,3.0,11.0,US,True,
Chiara Chiavenna,https://openalex.org/A5028705781,Chiara Chiavenna,https://api.openalex.org/works?filter=author.id:A5028705781,6.0,21.0,,True,
Chiara Drolsbach,https://openalex.org/A5058128327,Chiara Drolsbach,https://api.openalex.org/works?filter=author.id:A5058128327,5.0,11.0,,True,
Chiara Valentin,https://openalex.org/A5119875602,Chiara Valentin,https://api.openalex.org/works?filter=author.id:A5119875602,0.0,3.0,,True,
Chiara Zappalà,https://openalex.org/A5039977048,Chiara Zappalà,https://api.openalex.org/works?filter=author.id:A5039977048,4.0,11.0,DK,True,
Chin-wing Leung,https://openalex.org/A5038531405,Daniel Lokshtanov,https://api.openalex.org/works?filter=author.id:A5038531405,43.0,513.0,US,True,
Ching Jin,https://openalex.org/A5010561682,Michael K. Ng,https://api.openalex.org/works?filter=author.id:A5010561682,85.0,948.0,HK,True,
Chloe Eggleston,https://openalex.org/A5086659454,Chloe Eggleston,https://api.openalex.org/works?filter=author.id:A5086659454,0.0,2.0,US,True,
Chris Callison-Burch,https://openalex.org/A5068508539,Chris Callison-Burch,https://api.openalex.org/works?filter=author.id:A5068508539,60.0,375.0,US,True,
Chris Kempes,https://openalex.org/A5028862879,Christopher P. Kempes,https://api.openalex.org/works?filter=author.id:A5028862879,25.0,140.0,US,True,
Christian Bretter,https://openalex.org/A5040974704,Christian Bretter,https://api.openalex.org/works?filter=author.id:A5040974704,9.0,32.0,AU,True,
Christian Geiß,https://openalex.org/A5019520142,Christian Geiß,https://api.openalex.org/works?filter=author.id:A5019520142,24.0,120.0,DE,True,
Christian Steglich,https://openalex.org/A5030685996,Christian Steglich,https://api.openalex.org/works?filter=author.id:A5030685996,41.0,104.0,,True,
Christian Vedel,https://openalex.org/A5071216602,Christian Vedel,https://api.openalex.org/works?filter=author.id:A5071216602,3.0,3.0,FR,True,
Christo Wilson,https://openalex.org/A5072703507,Christo Wilson,https://api.openalex.org/works?filter=author.id:A5072703507,51.0,153.0,US,True,
Christof Nägel,https://openalex.org/A5038568388,Christof Nägel,https://api.openalex.org/works?filter=author.id:A5038568388,9.0,29.0,DE,True,
Christof Weinhardt,https://openalex.org/A5021007726,Christof Weinhardt,https://api.openalex.org/works?filter=author.id:A5021007726,46.0,658.0,DE,True,
Christofer Edling,https://openalex.org/A5044369270,Christofer Edling,https://api.openalex.org/works?filter=author.id:A5044369270,22.0,120.0,SE,True,
Christoph Engel,https://openalex.org/A5033292535,Christoph Engel,https://api.openalex.org/works?filter=author.id:A5033292535,91.0,666.0,GB,True,
Christoph Kern,https://openalex.org/A5037204027,Christoph Kern,https://api.openalex.org/works?filter=author.id:A5037204027,37.0,157.0,AT,True,
Christoph Müller,https://openalex.org/A5100762441,Christoph Müller,https://api.openalex.org/works?filter=author.id:A5100762441,93.0,664.0,IE,True,
Christopher K. Frantz,https://openalex.org/A5090537015,Christopher Frantz,https://api.openalex.org/works?filter=author.id:A5090537015,10.0,73.0,NO,True,
Christopher Michael Dobmeier,https://openalex.org/A5120897861,Christopher Michael Dobmeier,https://api.openalex.org/works?filter=author.id:A5120897861,0.0,1.0,,True,
Chrysoula Kosma,https://openalex.org/A5013281995,Chrysoula Kosma,https://api.openalex.org/works?filter=author.id:A5013281995,2.0,9.0,FR,True,
Chun-Ming Lai,https://openalex.org/A5057146164,Chun-Ming Lai,https://api.openalex.org/works?filter=author.id:A5057146164,8.0,48.0,TW,True,
Cinoo Lee,https://openalex.org/A5067413576,Cinoo Lee,https://api.openalex.org/works?filter=author.id:A5067413576,1.0,1.0,,True,
Ciro Beneduce,https://openalex.org/A5099035918,Ciro Beneduce,https://api.openalex.org/works?filter=author.id:A5099035918,1.0,5.0,IT,True,
Claire Kelling,https://openalex.org/A5020125188,Claire Kelling,https://api.openalex.org/works?filter=author.id:A5020125188,6.0,21.0,,True,
Claire Wonjeong jo,https://openalex.org/A5095383449,Claire Wonjeong Jo,https://api.openalex.org/works?filter=author.id:A5095383449,2.0,6.0,,True,
Clara Egger,https://openalex.org/A5081249087,Clara Egger,https://api.openalex.org/works?filter=author.id:A5081249087,7.0,61.0,NL,True,
Clara Eminente,https://openalex.org/A5061086330,Clara Eminente,https://api.openalex.org/works?filter=author.id:A5061086330,1.0,2.0,,True,
Clare Llewellyn,https://openalex.org/A5073160298,Clare Llewellyn,https://api.openalex.org/works?filter=author.id:A5073160298,50.0,246.0,GB,True,
Claudia Acciai,https://openalex.org/A5060256587,Claudia Acciai,https://api.openalex.org/works?filter=author.id:A5060256587,5.0,17.0,DK,True,
Clemens Stachl,https://openalex.org/A5048056611,Clemens Stachl,https://api.openalex.org/works?filter=author.id:A5048056611,21.0,93.0,CH,True,
Collin Coil,https://openalex.org/A5093454296,Collin Coil,https://api.openalex.org/works?filter=author.id:A5093454296,2.0,13.0,US,True,
Cong LIN,https://openalex.org/A5100340910,Min Wang,https://api.openalex.org/works?filter=author.id:A5100340910,74.0,1144.0,CN,True,
Connor Jerzak,https://openalex.org/A5026867670,Connor Jerzak,https://api.openalex.org/works?filter=author.id:A5026867670,5.0,506.0,US,True,
Cook Hyun Kim,https://openalex.org/A5043526367,Cook Hyun Kim,https://api.openalex.org/works?filter=author.id:A5043526367,2.0,11.0,GB,True,
Coralie Chevallier,https://openalex.org/A5048242428,Coralie Chevallier,https://api.openalex.org/works?filter=author.id:A5048242428,39.0,385.0,FR,True,
Corinna Coupette,https://openalex.org/A5054439389,Corinna Coupette,https://api.openalex.org/works?filter=author.id:A5054439389,7.0,62.0,DE,True,
Cornelius Puschmann,https://openalex.org/A5051642685,Cornelius Puschmann,https://api.openalex.org/works?filter=author.id:A5051642685,28.0,111.0,DE,True,
Corrado Monti,https://openalex.org/A5002012048,Corrado Monti,https://api.openalex.org/works?filter=author.id:A5002012048,13.0,56.0,IT,True,
Cristian Jara-Figueroa,https://openalex.org/A5038895553,Cristian Jara-Figueroa,https://api.openalex.org/works?filter=author.id:A5038895553,9.0,41.0,,True,
Cristina Mendonça,https://openalex.org/A5029365001,Maria Cristina de Mendonça,https://api.openalex.org/works?filter=author.id:A5029365001,9.0,13.0,PT,True,
Cuihua Shen,https://openalex.org/A5043908500,Cuihua Shen,https://api.openalex.org/works?filter=author.id:A5043908500,31.0,94.0,US,True,
Dagoberto Quevedo,https://openalex.org/A5119401337,Dagoberto Quevedo,https://api.openalex.org/works?filter=author.id:A5119401337,1.0,1.0,,True,
Dalton C. Conley,https://openalex.org/A5014317276,Dalton Conley,https://api.openalex.org/works?filter=author.id:A5014317276,52.0,316.0,US,True,
Damian Trilling,https://openalex.org/A5071797963,Damian Trilling,https://api.openalex.org/works?filter=author.id:A5071797963,27.0,124.0,NL,True,
Dan Jurafsky,https://openalex.org/A5087088138,Dan Jurafsky,https://api.openalex.org/works?filter=author.id:A5087088138,84.0,368.0,,True,
Dana Calacci,https://openalex.org/A5014881285,Dan Calacci,https://api.openalex.org/works?filter=author.id:A5014881285,9.0,35.0,US,True,
Danaé Metaxa,https://openalex.org/A5086524212,Danaë Metaxa,https://api.openalex.org/works?filter=author.id:A5086524212,15.0,45.0,US,True,
Dandan Qiao,https://openalex.org/A5069287307,Dandan Qiao,https://api.openalex.org/works?filter=author.id:A5069287307,10.0,28.0,CN,True,
Daniel Abrams,https://openalex.org/A5086653394,Daniel M. Abrams,https://api.openalex.org/works?filter=author.id:A5086653394,23.0,114.0,US,True,
Daniel Bischof,https://openalex.org/A5043834714,Daniel Bischof,https://api.openalex.org/works?filter=author.id:A5043834714,17.0,95.0,DK,True,
Daniel Cowen,https://openalex.org/A5110391597,Daniel S. Cowen,https://api.openalex.org/works?filter=author.id:A5110391597,22.0,39.0,CA,True,
Daniel E. Ho,https://openalex.org/A5058408154,Daniel E. Ho,https://api.openalex.org/works?filter=author.id:A5058408154,35.0,242.0,US,True,
Daniel G. Goldstein,https://openalex.org/A5007746083,Daniel G. Goldstein,https://api.openalex.org/works?filter=author.id:A5007746083,48.0,229.0,US,True,
Daniel Juhász Vigild,https://openalex.org/A5107662833,Daniel Juhász Vigild,https://api.openalex.org/works?filter=author.id:A5107662833,1.0,1.0,DK,True,
Daniel Larremore,https://openalex.org/A5027079032,Daniel B. Larremore,https://api.openalex.org/works?filter=author.id:A5027079032,33.0,124.0,US,True,
Daniel Matter,https://openalex.org/A5073734735,Daniel Matter,https://api.openalex.org/works?filter=author.id:A5073734735,10.0,31.0,US,True,
Daniel Molitor,https://openalex.org/A5055808555,Daniel Molitor,https://api.openalex.org/works?filter=author.id:A5055808555,23.0,82.0,LU,True,
Daniel O'Brien,https://openalex.org/A5101447815,Daniel R. O’Brien,https://api.openalex.org/works?filter=author.id:A5101447815,34.0,146.0,US,True,
Daniel Racek,https://openalex.org/A5048905415,Daniel Racek,https://api.openalex.org/works?filter=author.id:A5048905415,5.0,23.0,DE,True,
Daniel Romero,https://openalex.org/A5064158757,Daniel M. Romero,https://api.openalex.org/works?filter=author.id:A5064158757,26.0,111.0,US,True,
Daniel Wojahn,https://openalex.org/A5060299718,Daniel Wojahn,https://api.openalex.org/works?filter=author.id:A5060299718,3.0,16.0,,True,
Daniela Braun,https://openalex.org/A5033314506,Daniela A. Braun,https://api.openalex.org/works?filter=author.id:A5033314506,38.0,77.0,DE,True,
Daniela Paolotti,https://openalex.org/A5025218537,Vittoria Colizza,https://api.openalex.org/works?filter=author.id:A5025218537,60.0,274.0,FR,True,
Daniela Perrotta,https://openalex.org/A5028327260,Daniela Perrotta,https://api.openalex.org/works?filter=author.id:A5028327260,16.0,40.0,DE,True,
Daniele Barolo,https://openalex.org/A5119875601,Daniele Barolo,https://api.openalex.org/works?filter=author.id:A5119875601,0.0,1.0,,True,
Daniele Quercia,https://openalex.org/A5081008532,Daniele Quercia,https://api.openalex.org/works?filter=author.id:A5081008532,43.0,288.0,US,True,
Danny Tse,https://openalex.org/A5109778602,Danny Tse,https://api.openalex.org/works?filter=author.id:A5109778602,1.0,3.0,,True,
Dario Krpan,https://openalex.org/A5037882098,Dario Krpan,https://api.openalex.org/works?filter=author.id:A5037882098,14.0,70.0,,True,
Dashun Wang,https://openalex.org/A5002041772,Dashun Wang,https://api.openalex.org/works?filter=author.id:A5002041772,35.0,162.0,US,True,
David Alexander Ehrlich,https://openalex.org/A5029115979,David A. Ehrlich,https://api.openalex.org/works?filter=author.id:A5029115979,7.0,19.0,DE,True,
David Bamman,https://openalex.org/A5058212934,David Bamman,https://api.openalex.org/works?filter=author.id:A5058212934,29.0,106.0,US,True,
David Borukhson,https://openalex.org/A5081392022,David Borukhson,https://api.openalex.org/works?filter=author.id:A5081392022,2.0,6.0,,True,
David Broska,https://openalex.org/A5106657157,David Broska,https://api.openalex.org/works?filter=author.id:A5106657157,2.0,5.0,US,True,
